,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8343,49,0.15,0.334,274720,0.741,0.0,1,0.122,-3.703,1,0.0349,143.596,4,0.201
8344,49,0.949,0.763,114065,0.37,0.577,1,0.101,-11.289,1,0.142,81.936,4,0.252
8345,49,0.0321,0.892,220378,0.66,2.7e-05,2,0.185,-8.12,1,0.127,155.955,3,0.662
8346,59,0.0167,0.622,227800,0.865,2.34e-05,7,0.0692,-6.369,1,0.0531,149.706,4,0.87
8347,50,0.294,0.584,153889,0.616,0.0672,7,0.33,-5.941,1,0.0257,135.028,4,0.101
8348,49,0.93,0.68,272065,0.215,3.35e-05,9,0.227,-14.517,1,0.0628,102.773,4,0.286
8349,53,0.00812,0.789,167311,0.767,0.000348,9,0.101,-4.612,0,0.0715,99.957,4,0.637
8350,48,0.226,0.759,200526,0.733,0.0113,8,0.0963,-6.699,1,0.0346,117.98,4,0.439
8351,54,0.965,0.408,137786,0.197,0.791,11,0.11,-17.973,1,0.0523,133.98,4,0.626
8352,50,0.00194,0.129,70753,0.333,0.827,8,0.307,-36.537,1,0.0591,98.836,3,0.028
8353,66,0.893,0.516,256373,0.286,0.0,7,0.114,-8.687,1,0.173,168.103,3,0.419
8354,56,0.0126,0.664,198181,0.666,0.235,2,0.0891,-4.5,1,0.0426,155.019,4,0.512
8355,50,0.804,0.63,95929,0.178,0.886,6,0.0575,-18.99,0,0.128,74.443,4,0.456
8356,48,0.104,0.758,128157,0.667,0.0,0,0.41,-8.288,1,0.412,149.89,4,0.914
8357,52,0.399,0.518,198806,0.526,0.00301,9,0.118,-9.309,0,0.496,133.721,4,0.327
8358,56,0.00963,0.773,195550,0.823,0.0,10,0.834,-2.901,0,0.0679,106.031,4,0.787
8359,47,0.0165,0.766,54544,0.717,0.0,8,0.0932,-7.584,1,0.0992,99.168,4,0.314
8360,67,0.181,0.69,226101,0.385,0.0,0,0.236,-8.444,1,0.0817,129.958,4,0.19
8361,49,0.649,0.342,227944,0.358,6.65e-06,1,0.795,-14.216,1,0.0599,78.528,4,0.187
8362,47,0.0296,0.535,262747,0.619,8.64e-06,10,0.272,-5.482,0,0.0341,108.522,4,0.492
8363,47,0.0138,0.708,292833,0.735,0.0,10,0.0822,-4.09,0,0.269,162.431,4,0.317
8364,53,0.626,0.583,422747,0.57,0.0,7,0.225,-9.029,1,0.225,116.302,4,0.498
8365,50,0.025,0.618,206960,0.866,8.62e-05,2,0.133,-5.366,1,0.0555,104.955,4,0.504
8366,59,0.193,0.672,213787,0.756,0.0,10,0.0986,-3.341,1,0.0364,119.998,4,0.9
8367,53,0.125,0.658,235752,0.753,0.0,5,0.0897,-5.968,1,0.146,113.086,4,0.141
8368,50,0.653,0.791,192919,0.498,0.00927,8,0.102,-11.473,0,0.0979,110.486,4,0.176
8369,59,0.0987,0.818,243946,0.562,0.813,10,0.355,-7.779,0,0.0356,125.03,4,0.57
8370,50,0.114,0.411,320784,0.64,0.000424,5,0.221,-5.787,0,0.243,66.335,4,0.503
8371,50,0.469,0.758,290261,0.721,0.585,0,0.293,-5.172,1,0.0409,121.991,4,0.864
8372,50,0.000358,0.169,68656,0.358,0.856,5,0.467,-36.901,0,0.0612,116.864,3,0.0288
8373,50,0.00227,0.148,65372,0.402,0.875,1,0.153,-33.55,1,0.0553,91.604,4,0.0355
8374,52,0.0012,0.212,304907,0.641,0.104,9,0.119,-5.453,0,0.036,91.569,3,0.049
8375,49,0.028,0.505,188280,0.722,0.0,8,0.105,-5.148,1,0.0326,160.041,4,0.723
8376,51,0.000309,0.482,233120,0.949,2.03e-05,8,0.0826,-4.028,0,0.0906,116.038,4,0.303
8377,54,0.376,0.522,208352,0.558,0.0,6,0.162,-5.497,1,0.126,182.021,4,0.403
8378,59,0.000771,0.702,259476,0.842,0.828,7,0.28,-5.059,1,0.0331,124.01,4,0.175
8379,48,0.186,0.657,209120,0.535,0.0,7,0.0865,-8.219,1,0.0331,94.998,4,0.394
8380,54,0.903,0.527,375094,0.0513,0.928,9,0.349,-26.298,0,0.034,62.167,4,0.146
8381,50,0.00118,0.175,67580,0.344,0.963,1,0.51,-37.577,1,0.0493,78.273,1,0.037
8382,50,0.00664,0.496,316004,0.554,0.0,1,0.111,-8.487,1,0.365,80.0,4,0.328
8383,51,0.00858,0.885,216630,0.735,0.0,11,0.0976,-6.869,0,0.19,150.98,4,0.892
8384,47,0.0239,0.772,223627,0.83,0.0394,5,0.197,-4.209,0,0.0543,93.049,4,0.893
8385,53,0.575,0.465,279600,0.558,0.000734,0,0.139,-6.369,1,0.0293,123.984,4,0.249
8386,54,0.137,0.87,220491,0.629,0.0,0,0.115,-3.824,1,0.0905,114.983,4,0.562
8387,51,0.764,0.756,250438,0.281,0.0,0,0.111,-13.347,1,0.0327,101.957,4,0.194
8388,50,0.018,0.72,185344,0.579,0.0,1,0.134,-7.299,1,0.167,166.002,4,0.199
8389,50,0.00195,0.169,64681,0.316,0.8,1,0.462,-36.151,1,0.0654,125.006,3,0.0375
8390,50,0.123,0.387,389526,0.677,1.57e-06,9,0.739,-7.623,1,0.0529,74.023,4,0.278
8391,48,0.69,0.478,172048,0.716,0.000307,1,0.0764,-4.304,1,0.0552,165.969,4,0.377
8392,51,0.754,0.463,98201,0.573,0.846,9,0.271,-10.389,0,0.307,65.71,3,0.512
8393,57,0.885,0.546,170187,0.244,9.21e-05,7,0.108,-12.515,0,0.0435,77.248,4,0.412
8394,50,0.28,0.724,228387,0.457,1.36e-06,6,0.0856,-8.561,0,0.0439,120.025,4,0.0738
8395,63,0.141,0.749,219080,0.907,0.0,6,0.108,-3.168,1,0.0638,124.958,4,0.68
8396,53,0.231,0.405,174251,0.616,0.0,5,0.347,-5.847,0,0.0889,141.029,4,0.543
8397,55,0.408,0.573,241227,0.19,0.85,1,0.131,-8.549,0,0.0425,180.048,4,0.0391
8398,57,0.701,0.683,181580,0.375,2.63e-05,11,0.1,-7.065,0,0.122,175.812,4,0.581
8399,61,0.0892,0.521,198493,0.692,0.000287,7,0.057,-6.542,1,0.0532,124.059,4,0.398
8400,50,0.0365,0.621,269293,0.613,0.0104,3,0.123,-8.778,1,0.0265,110.002,4,0.339
8401,53,0.354,0.582,181360,0.622,0.0,0,0.489,-5.573,0,0.192,149.796,4,0.495
8402,55,0.093,0.66,223704,0.662,0.0,6,0.0899,-6.465,0,0.037,81.008,4,0.317
8403,52,0.272,0.675,198826,0.327,0.782,8,0.138,-13.501,0,0.0434,99.002,4,0.354
8404,54,0.954,0.163,265620,0.115,0.913,5,0.348,-20.841,0,0.0352,78.319,4,0.0365
8405,50,0.115,0.774,157500,0.345,0.399,9,0.0923,-10.442,1,0.0931,127.938,5,0.0399
8406,52,0.989,0.685,125605,0.0845,0.928,1,0.106,-17.128,1,0.12,143.757,4,0.256
8407,54,0.0464,0.666,215320,0.795,0.0,1,0.357,-5.053,0,0.0664,118.002,4,0.752
8408,51,0.923,0.863,151440,0.225,0.0404,0,0.0884,-16.861,1,0.122,115.941,4,0.917
8409,48,0.0233,0.729,274286,0.869,0.585,5,0.0944,-7.569,0,0.129,140.057,4,0.138
8410,49,0.629,0.399,292953,0.557,0.0,5,0.127,-6.438,0,0.0389,130.829,4,0.262
8411,48,0.124,0.696,199680,0.33,0.0,8,0.116,-8.706,1,0.0629,125.122,4,0.237
8412,53,0.926,0.517,140493,0.131,0.0984,10,0.151,-18.439,1,0.0344,87.855,4,0.419
8413,51,0.162,0.687,165014,0.937,0.0,2,0.392,-3.679,1,0.174,115.016,4,0.517
8414,50,0.711,0.598,305354,0.785,0.0,10,0.115,-3.488,1,0.29,93.35,4,0.824
8415,52,0.231,0.602,99097,0.474,0.905,0,0.222,-10.132,1,0.0298,154.786,4,0.587
8416,55,0.288,0.648,172733,0.861,0.0,1,0.136,-4.178,1,0.0686,130.073,4,0.419
8417,52,0.213,0.622,120000,0.563,0.0,1,0.0861,-8.704,1,0.037,160.037,4,0.409
8418,50,0.0553,0.75,211707,0.618,4e-06,11,0.224,-7.322,0,0.0367,100.002,4,0.824
8419,50,0.536,0.687,218853,0.551,0.000195,6,0.101,-5.212,0,0.0708,142.009,4,0.147
8420,58,0.0332,0.557,216360,0.847,0.0,10,0.631,-3.511,1,0.0394,128.044,4,0.67
8421,49,0.00676,0.471,295453,0.398,0.0422,5,0.0868,-7.853,1,0.0483,123.242,4,0.377
8422,54,0.986,0.661,143520,0.0202,0.964,11,0.11,-21.832,1,0.145,139.344,5,0.293
8423,56,0.439,0.508,188800,0.719,0.0,8,0.365,-7.38,0,0.0552,75.049,4,0.454
8424,50,0.000181,0.152,74524,0.298,0.969,1,0.389,-36.32,1,0.0583,97.442,3,0.0373
8425,55,0.978,0.141,126069,0.0646,0.94,4,0.0881,-21.823,0,0.0435,68.364,3,0.0343
8426,56,0.172,0.666,200409,0.938,0.0,11,0.319,-2.553,0,0.11,139.96,4,0.615
8427,56,0.0451,0.699,206667,0.913,0.434,6,0.955,-2.639,0,0.0485,126.035,4,0.202
8428,53,0.444,0.678,206028,0.604,0.000994,1,0.137,-6.854,1,0.0461,144.017,4,0.404
8429,53,0.734,0.463,508602,0.228,0.11,4,0.0691,-15.717,0,0.0338,148.003,4,0.0528
8430,50,0.000469,0.514,206046,0.661,0.0569,3,0.31,-4.842,0,0.0279,75.034,4,0.28
8431,50,0.718,0.648,193283,0.392,0.0,8,0.237,-7.815,0,0.03,80.061,4,0.416
8432,54,0.948,0.613,101653,0.321,0.95,5,0.361,-7.337,0,0.0265,128.023,4,0.178
8433,52,0.907,0.59,103530,0.141,0.867,0,0.0935,-15.304,1,0.0347,120.224,4,0.157
8434,57,0.0036,0.509,178286,0.588,0.377,7,0.0883,-8.376,0,0.0443,140.118,4,0.0885
8435,54,0.281,0.458,272480,0.506,7.76e-06,11,0.236,-5.375,1,0.0271,80.04,4,0.233
8436,51,0.364,0.77,197929,0.565,1.54e-05,0,0.235,-7.933,1,0.0743,104.945,4,0.207
8437,52,0.39,0.698,189891,0.342,0.827,0,0.0835,-10.517,1,0.0647,133.937,4,0.721
8438,50,0.0478,0.497,137142,0.639,0.0,1,0.39,-5.31,1,0.0273,171.95,4,0.766
8439,51,0.0613,0.636,153123,0.435,0.0,8,0.289,-7.577,1,0.0292,94.025,4,0.083
8440,65,0.0524,0.549,286786,0.594,2.74e-06,0,0.312,-9.359,1,0.0452,119.935,4,0.365
8441,50,0.794,0.6,151664,0.247,0.87,3,0.117,-16.3,0,0.0572,171.956,4,0.262
8442,62,0.415,0.708,202628,0.591,0.0,11,0.117,-5.825,1,0.0348,120.976,4,0.618
8443,50,0.622,0.54,168667,0.486,0.0,0,0.12,-7.405,1,0.0323,119.871,4,0.491
8444,52,0.0825,0.602,153913,0.536,0.0,2,0.124,-9.687,0,0.0304,114.063,4,0.475
8445,55,0.16,0.709,199320,0.646,0.000176,8,0.0779,-6.596,0,0.052,100.031,4,0.716
8446,50,0.0539,0.531,234400,0.923,0.000146,3,0.0996,-2.28,0,0.0524,150.031,4,0.435
8447,49,0.497,0.514,248253,0.413,0.899,4,0.0847,-9.042,0,0.0453,179.785,4,0.332
8448,55,0.868,0.512,178190,0.261,0.0,2,0.128,-6.422,1,0.0293,71.784,4,0.209
8449,51,0.00434,0.662,251973,0.577,0.0,11,0.215,-5.259,0,0.0513,117.007,4,0.362
8450,51,0.61,0.723,131989,0.443,1.18e-06,10,0.324,-6.094,1,0.0562,106.417,3,0.968
8451,47,0.625,0.537,213907,0.759,0.0437,2,0.197,-6.971,1,0.0368,180.13,5,0.764
8452,55,0.0716,0.675,214477,0.626,0.0,1,0.129,-7.11,1,0.0679,95.041,4,0.558
8453,48,0.0192,0.598,186614,0.489,0.0,5,0.151,-9.307,0,0.0522,89.983,4,0.145
8454,49,0.525,0.557,189419,0.452,0.0,6,0.347,-9.053,1,0.106,85.75,4,0.395
8455,61,0.0113,0.715,197800,0.862,0.0,10,0.108,-2.718,0,0.0444,137.93,4,0.668
8456,55,0.512,0.681,279573,0.407,0.00753,5,0.111,-12.366,0,0.0297,109.979,4,0.294
8457,70,0.000573,0.769,247976,0.518,0.108,8,0.342,-6.563,1,0.102,121.116,4,0.504
8458,60,0.0405,0.759,220440,0.906,2.74e-06,1,0.206,-6.085,1,0.0513,92.99,4,0.575
8459,50,0.476,0.809,171451,0.287,0.839,5,0.119,-8.89,0,0.0595,84.0,4,0.651
8460,52,0.316,0.506,246240,0.611,4.55e-05,1,0.136,-5.498,1,0.0867,78.697,4,0.374
8461,49,0.351,0.618,161813,0.288,0.0,7,0.222,-13.776,1,0.128,85.998,4,0.114
8462,48,0.00195,0.606,243421,0.608,0.0,4,0.104,-8.085,1,0.0261,97.993,4,0.56
8463,55,0.81,0.676,173740,0.462,0.0286,6,0.222,-4.207,0,0.037,78.959,4,0.369
8464,50,0.000479,0.326,135314,0.691,0.389,11,0.177,-2.999,1,0.0343,203.972,4,0.597
8465,47,0.595,0.712,122933,0.661,0.0,8,0.367,-7.92,1,0.189,162.009,4,0.962
8466,47,0.0585,0.572,279493,0.784,0.0,4,0.0568,-4.912,1,0.0373,133.948,4,0.538
8467,50,0.707,0.536,240112,0.401,0.0452,7,0.289,-12.334,1,0.0379,167.852,4,0.0935
8468,56,0.954,0.465,180517,0.177,1.29e-05,11,0.113,-13.709,0,0.0507,126.466,4,0.18
8469,49,0.806,0.554,60000,0.155,0.145,0,0.105,-18.272,1,0.469,151.29,5,0.325
8470,48,0.131,0.702,200801,0.465,0.408,1,0.126,-8.589,1,0.0462,78.991,4,0.304
8471,48,0.00134,0.935,139307,0.772,2.81e-05,7,0.11,-8.773,1,0.354,139.999,4,0.875
8472,50,0.454,0.444,213920,0.575,0.0,4,0.11,-5.729,1,0.0542,72.915,4,0.211
8473,49,0.00301,0.925,176321,0.568,1.39e-05,1,0.137,-6.155,1,0.062,136.019,4,0.284
8474,47,0.0523,0.602,218823,0.662,0.0,2,0.134,-6.607,0,0.0498,149.895,4,0.363
8475,49,0.551,0.734,150909,0.0729,0.743,1,0.0735,-21.009,0,0.0499,104.937,3,0.192
8476,48,0.165,0.739,195918,0.668,0.0,8,0.22,-5.092,1,0.217,98.01,4,0.241
8477,53,0.0125,0.613,172140,0.462,0.0446,0,0.0661,-9.213,0,0.0669,175.853,3,0.388
8478,52,0.157,0.653,215340,0.487,0.0,2,0.169,-8.211,0,0.0462,126.088,4,0.313
8479,49,0.0174,0.722,97120,0.88,0.0,7,0.441,-6.083,1,0.383,160.012,4,0.768
8480,55,0.976,0.301,138970,0.151,0.866,2,0.109,-19.589,0,0.038,143.107,4,0.114
8481,54,0.136,0.211,63880,0.311,0.368,5,0.112,-30.313,0,0.202,73.567,4,0.0708
8482,49,0.00389,0.55,368063,0.728,0.431,2,0.117,-7.091,1,0.0274,124.095,4,0.335
8483,62,0.0672,0.714,319027,0.802,1.24e-05,3,0.0831,-7.357,1,0.0323,130.652,4,0.938
8484,50,0.0497,0.897,176842,0.632,7.96e-06,4,0.111,-6.097,0,0.296,151.99,4,0.499
8485,49,0.515,0.396,207720,0.833,0.621,11,0.125,-5.548,1,0.0356,90.148,4,0.363
8486,50,3.53e-05,0.186,62326,0.281,0.918,4,0.306,-37.886,0,0.0528,70.377,4,0.109
8487,52,0.809,0.341,190105,0.0807,0.883,6,0.357,-27.686,1,0.0526,64.573,4,0.0815
8488,58,0.0599,0.811,208284,0.663,0.0,8,0.0668,-4.543,1,0.0628,108.992,4,0.811
8489,51,0.359,0.301,314498,0.384,0.000468,2,0.103,-9.488,1,0.0311,67.319,4,0.0679
8490,50,0.31,0.855,205729,0.627,0.0,9,0.104,-8.136,1,0.22,139.89,4,0.339
8491,54,9.72e-05,0.443,231400,0.959,9.14e-06,8,0.351,-4.102,1,0.0932,164.996,4,0.669
8492,53,0.0572,0.673,144725,0.729,0.0,10,0.293,-8.452,0,0.0865,127.007,4,0.734
8493,55,0.125,0.72,178000,0.494,1.53e-06,5,0.123,-7.779,0,0.0843,161.896,3,0.357
8494,51,0.0853,0.509,213560,0.518,5.84e-05,2,0.338,-10.208,1,0.0304,81.042,4,0.248
8495,49,0.813,0.754,76621,0.291,0.874,11,0.094,-13.412,1,0.317,80.089,4,0.92
8496,58,0.0645,0.779,208547,0.629,0.0,10,0.319,-5.547,0,0.137,151.913,4,0.911
8497,51,0.0535,0.691,224338,0.641,0.0,1,0.274,-4.791,1,0.0652,119.924,4,0.378
8498,50,0.000377,0.785,125467,0.581,0.0108,2,0.25,-9.95,1,0.156,172.014,4,0.254
8499,47,0.00166,0.928,186453,0.552,0.0,1,0.114,-6.769,1,0.357,143.998,4,0.328
8500,52,0.699,0.439,127792,0.081,0.898,2,0.124,-13.018,0,0.0543,159.737,4,0.16
8501,51,0.213,0.553,176613,0.759,0.0,2,0.726,-3.385,1,0.0541,94.046,4,0.246
8502,47,0.00791,0.647,177373,0.577,0.0,9,0.162,-9.472,0,0.0743,103.938,4,0.503
8503,50,0.00344,0.183,62701,0.373,0.93,7,0.356,-35.578,1,0.0531,58.736,4,0.0322
8504,52,0.946,0.716,123000,0.0271,0.936,3,0.0685,-14.894,1,0.11,82.007,4,0.169
8505,49,0.111,0.38,188735,0.937,1.05e-05,2,0.43,-3.789,1,0.091,79.505,4,0.679
8506,50,0.0335,0.146,178308,0.464,0.962,7,0.122,-9.012,0,0.0363,75.931,3,0.0395
8507,49,0.942,0.444,290051,0.246,0.933,3,0.111,-15.197,1,0.0317,72.77,4,0.172
8508,50,0.426,0.805,186720,0.537,3.87e-06,0,0.218,-7.215,1,0.431,144.045,4,0.535
8509,63,0.115,0.918,310047,0.885,0.0,1,0.226,-3.844,1,0.0666,119.957,4,0.819
8510,52,0.0484,0.77,221335,0.551,0.496,8,0.649,-8.569,0,0.0973,133.845,4,0.419
8511,59,0.491,0.832,188363,0.648,0.0,11,0.108,-5.982,1,0.239,93.084,4,0.962
8512,51,0.518,0.729,197652,0.523,1.05e-06,6,0.104,-6.348,0,0.102,87.999,4,0.0791
8513,62,0.748,0.517,183052,0.245,0.156,7,0.11,-14.591,1,0.0325,121.075,4,0.264
8514,50,0.495,0.528,217412,0.738,8.29e-05,10,0.0955,-5.026,0,0.316,169.871,4,0.444
8515,47,0.159,0.803,136680,0.511,0.0,3,0.119,-9.62,1,0.216,130.058,4,0.769
8516,62,1.09e-05,0.712,398151,0.601,0.802,5,0.0982,-8.968,1,0.062,124.912,4,0.513
8517,64,0.925,0.505,223560,0.217,5.69e-06,11,0.168,-10.517,1,0.0391,101.899,4,0.398
8518,61,0.0125,0.522,245960,0.923,0.017,2,0.0854,-4.56,1,0.0539,170.057,4,0.595
8519,52,0.847,0.741,164821,0.236,0.872,9,0.108,-11.218,0,0.0884,82.966,4,0.403
8520,54,0.0537,0.566,222040,0.559,0.0,2,0.119,-8.413,1,0.037,81.997,4,0.486
8521,48,0.0379,0.483,226993,0.838,0.0,7,0.349,-5.234,1,0.0423,163.917,4,0.522
8522,49,0.772,0.335,245867,0.377,0.0,3,0.108,-6.382,1,0.0381,78.956,4,0.201
8523,55,0.143,0.829,141568,0.654,0.0,10,0.167,-5.402,1,0.0383,115.109,3,0.885
8524,61,0.594,0.72,208014,0.432,0.0,0,0.13,-5.537,0,0.297,150.018,4,0.173
8525,50,0.00182,0.189,75167,0.438,0.92,6,0.32,-35.354,1,0.0532,75.081,5,0.0328
8526,49,0.643,0.892,125737,0.109,0.89,11,0.0967,-11.856,1,0.0908,84.057,4,0.608
8527,48,0.745,0.612,232598,0.538,1.49e-06,9,0.122,-7.532,1,0.0538,130.936,4,0.459
8528,53,0.625,0.626,205349,0.276,0.473,5,0.109,-12.38,0,0.0457,86.452,4,0.116
8529,47,0.101,0.451,221200,0.683,1.19e-06,8,0.318,-3.34,1,0.0432,112.845,4,0.292
8530,55,0.00354,0.731,118864,0.851,0.0,9,0.38,-3.58,1,0.21,132.06,4,0.391
8531,50,0.000895,0.17,67195,0.289,0.943,0,0.21,-35.879,1,0.0436,92.411,4,0.0493
8532,52,0.391,0.847,96000,0.015,0.46,0,0.119,-14.075,1,0.503,72.108,4,0.815
8533,49,0.933,0.689,60000,0.289,2.18e-06,9,0.104,-9.519,1,0.0932,131.238,3,0.323
8534,49,0.205,0.517,333045,0.441,0.00521,9,0.114,-12.164,0,0.0439,94.998,4,0.683
8535,55,0.977,0.7,181669,0.16,0.776,8,0.114,-17.997,0,0.0369,105.049,4,0.261
8536,47,0.00212,0.693,230572,0.748,0.0,1,0.111,-7.44,0,0.111,125.093,4,0.141
8537,50,0.0517,0.573,398202,0.738,7.93e-05,5,0.12,-5.855,0,0.283,207.852,4,0.565
8538,53,0.139,0.738,234840,0.546,0.0,6,0.192,-6.637,0,0.0416,100.014,4,0.198
8539,51,0.758,0.434,248275,0.658,0.00371,5,0.344,-6.391,1,0.0523,104.185,4,0.596
8540,48,0.0895,0.75,205714,0.425,0.0,2,0.113,-9.083,1,0.367,140.089,4,0.203
8541,51,0.00449,0.521,190127,0.918,0.0,4,0.0775,-5.915,0,0.0592,92.959,4,0.366
8542,61,0.761,0.811,254021,0.615,0.578,0,0.0974,-9.41,0,0.0446,125.99,4,0.743
8543,53,0.782,0.802,167832,0.402,0.688,4,0.0923,-11.344,0,0.288,143.134,4,0.365
8544,47,0.0346,0.534,204866,0.418,0.0,1,0.0891,-10.996,1,0.438,72.615,4,0.137
8545,50,0.706,0.566,205335,0.33,0.00555,11,0.129,-10.151,1,0.0248,101.927,4,0.0762
8546,56,0.549,0.864,171027,0.603,0.0,9,0.112,-4.521,0,0.16,119.96,4,0.826
8547,47,0.0271,0.678,213093,0.767,0.271,10,0.332,-7.172,0,0.0557,110.011,4,0.617
8548,58,0.0263,0.766,194063,0.802,4.66e-05,10,0.105,-3.507,0,0.0861,94.924,4,0.751
8549,57,4.49e-05,0.491,217720,0.87,0.000145,2,0.0607,-4.327,1,0.0443,103.072,4,0.21
8550,51,0.291,0.647,132783,0.622,0.0,3,0.0893,-8.447,0,0.0413,128.207,4,0.417
8551,53,0.241,0.703,180011,0.46,0.0,10,0.0471,-7.546,1,0.0972,121.565,4,0.953
8552,50,0.223,0.645,121891,0.165,0.803,3,0.164,-19.347,0,0.164,80.367,4,0.843
8553,60,0.344,0.734,291453,0.66,0.0,6,0.0591,-4.49,1,0.11,159.871,4,0.649
8554,52,0.364,0.86,211392,0.566,0.0428,9,0.0863,-6.26,1,0.0724,132.029,4,0.663
8555,48,0.224,0.513,253777,0.676,0.00111,2,0.217,-5.337,1,0.0307,78.489,4,0.221
8556,51,0.47,0.742,164153,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
8557,52,0.00914,0.68,149804,0.707,0.00638,2,0.097,-5.133,1,0.127,159.941,4,0.228
8558,50,0.021,0.711,164913,0.633,1.01e-05,4,0.104,-9.345,1,0.0483,115.013,4,0.521
8559,50,0.00111,0.0871,70684,0.253,0.962,1,0.631,-34.882,1,0.0475,166.58,5,0.0394
8560,52,0.0192,0.403,327213,0.841,0.000109,10,0.1,-6.088,0,0.0441,133.967,4,0.179
8561,50,0.275,0.716,122293,0.498,0.0,7,0.316,-8.214,1,0.108,78.585,4,0.438
8562,48,0.439,0.572,154700,0.581,0.0,1,0.181,-7.651,1,0.382,100.551,4,0.313
8563,56,0.595,0.835,200000,0.66,2.62e-05,7,0.0465,-9.25,1,0.121,144.965,4,0.892
8564,48,1.96e-05,0.476,245813,0.774,0.00168,4,0.117,-6.999,1,0.0308,137.093,4,0.591
8565,48,0.0256,0.598,192222,0.561,1.06e-06,11,0.162,-8.224,1,0.0317,87.951,4,0.529
8566,50,0.0547,0.874,181714,0.634,0.0,0,0.055,-2.299,1,0.0651,140.038,4,0.919
8567,60,0.727,0.439,175254,0.31,1.25e-06,8,0.112,-8.118,1,0.0416,103.993,3,0.372
8568,51,0.135,0.888,164342,0.537,5.12e-06,1,0.0747,-7.297,0,0.257,77.506,4,0.422
8569,51,0.141,0.869,176549,0.306,0.0169,1,0.222,-11.391,0,0.047,119.986,4,0.534
8570,52,0.0101,0.721,160560,0.619,1.13e-05,6,0.082,-7.464,1,0.0462,159.936,4,0.569
8571,49,0.813,0.451,92432,0.0644,0.95,4,0.111,-22.027,0,0.0838,74.432,4,0.0836
8572,52,0.839,0.777,147500,0.15,0.847,4,0.173,-11.922,0,0.106,87.997,4,0.938
8573,57,0.365,0.685,226644,0.658,0.133,6,0.333,-7.548,1,0.0326,102.028,4,0.529
8574,47,0.000861,0.664,237097,0.8,0.163,1,0.0832,-6.587,1,0.0448,123.994,4,0.318
8575,52,0.000447,0.42,213754,0.828,0.00545,6,0.0448,-5.342,1,0.0558,153.638,4,0.525
8576,52,0.137,0.547,251558,0.584,0.795,1,0.101,-11.42,0,0.0652,140.027,4,0.151
8577,50,0.372,0.537,253029,0.756,8.87e-05,4,0.0917,-6.524,0,0.321,81.449,4,0.714
8578,50,0.000385,0.269,268949,0.582,0.0,11,0.844,-6.925,1,0.0382,149.548,3,0.173
8579,47,0.133,0.631,59534,0.838,0.00156,7,0.0682,-9.267,1,0.919,168.375,4,0.515
8580,53,0.0405,0.843,196571,0.608,0.0,9,0.116,-5.289,0,0.0574,99.996,4,0.59
8581,50,0.475,0.759,189317,0.636,0.0,9,0.26,-5.907,1,0.225,99.829,4,0.32
8582,57,0.00392,0.893,198856,0.633,0.0,7,0.134,-6.436,1,0.194,92.519,4,0.772
8583,61,0.0812,0.756,205593,0.589,0.0,0,0.176,-5.093,1,0.232,146.928,4,0.811
8584,51,0.0818,0.657,202000,0.812,0.0,0,0.245,-4.778,0,0.0582,149.983,4,0.412
8585,49,0.016,0.611,256438,0.577,0.0,9,0.131,-8.449,0,0.165,146.083,4,0.373
8586,54,0.111,0.651,191954,0.711,6.13e-05,3,0.0488,-5.062,0,0.0378,125.089,4,0.425
8587,49,0.618,0.52,233867,0.773,1.94e-06,11,0.705,-4.067,1,0.0285,81.534,4,0.578
8588,48,0.638,0.563,198345,0.48,5.77e-06,6,0.156,-10.017,1,0.0455,79.889,4,0.647
8589,51,0.112,0.638,234040,0.534,0.0,2,0.0855,-10.039,1,0.0252,93.025,4,0.902
8590,49,0.079,0.835,241825,0.654,0.0,1,0.301,-4.537,1,0.292,94.107,4,0.136
8591,57,0.117,0.806,137143,0.787,0.0949,7,0.148,-5.07,1,0.413,153.965,4,0.451
8592,51,0.101,0.61,195067,0.82,1.78e-06,9,0.212,-5.035,1,0.0332,152.091,4,0.773
8593,47,0.0879,0.555,212019,0.793,0.0,0,0.136,-4.826,1,0.333,153.895,4,0.283
8594,51,0.00774,0.569,253218,0.878,0.0,4,0.368,-5.234,1,0.0385,116.983,4,0.527
8595,52,0.372,0.681,229404,0.774,5.74e-05,11,0.373,-8.001,0,0.06,104.71,4,0.773
8596,52,0.00134,0.325,430471,0.719,0.743,4,0.161,-6.21,0,0.0469,139.698,4,0.0554
8597,51,0.43,0.736,219028,0.468,0.13,1,0.0885,-6.116,1,0.237,75.555,4,0.681
8598,49,0.555,0.203,50000,0.115,0.776,8,0.0864,-23.979,1,0.0521,123.141,4,0.0386
8599,48,0.0771,0.665,209717,0.492,1.44e-06,11,0.0884,-7.657,1,0.0262,142.064,4,0.436
8600,50,0.0742,0.605,224884,0.887,0.0,4,0.64,-4.466,0,0.38,171.797,4,0.464
8601,51,0.545,0.705,299627,0.502,0.106,2,0.267,-10.847,0,0.0313,91.991,4,0.38
8602,47,0.00993,0.502,229404,0.975,0.0,6,0.874,-5.59,1,0.133,170.017,4,0.491
8603,51,0.1,0.808,293533,0.315,0.000105,8,0.109,-11.47,1,0.0587,120.663,4,0.592
8604,50,0.00285,0.64,192250,0.646,0.0219,4,0.356,-8.108,0,0.0315,112.951,4,0.577
